fund_id,fund_name,one_month,three_month,six_month,one_year,three_year,from_start
470010,汇添富多元收益债券A,-0.27%,-2.01%,-3.32%,-1.56%,44.96%,51.88%
470018,汇添富双利债券A,1.25%,-0.55%,-2.41%,0.76%,33.95%,45.60%
470008,汇添富策略回报混合,2.26%,-2.80%,-1.97%,1.01%,60.07%,65.54%
470011,汇添富多元收益债券C,-0.27%,-2.14%,-3.47%,-1.94%,43.15%,48.80%
470060,汇添富理财60天债券A,0.34%,1.01%,1.89%,3.19%,12.17%,22.33%
470058,汇添富可转换债券A,3.01%,-0.15%,-2.98%,1.32%,36.80%,37.89%
470021,汇添富优选回报灵活配置混合,3.32%,2.60%,2.19%,2.91%,--,2.70%
470059,汇添富可转换债券C,2.91%,-0.31%,-3.20%,0.95%,35.36%,34.82%
470028,汇添富社会责任混合,-2.33%,-7.15%,-11.14%,-16.45%,53.08%,46.80%
470030,汇添富理财30天债券A,0.30%,0.95%,1.81%,3.16%,11.65%,21.62%
470068,汇添富深证300ETF联接,4.18%,-0.17%,-3.39%,0.73%,46.87%,33.08%
470078,汇添富增强债券C,-0.25%,-1.41%,-2.79%,-0.50%,18.07%,42.98%
470089,汇添富6月红添利定开债C,0.40%,-0.40%,-1.57%,0.75%,16.48%,21.18%
470098,汇添富逆向投资混合,1.26%,-7.62%,-6.16%,7.08%,81.86%,134.78%
470088,汇添富6月红添利定开债A,0.40%,-0.30%,-1.46%,1.15%,17.52%,23.44%
471007,汇添富理财7天债券A,0.31%,0.95%,1.81%,3.13%,11.42%,17.16%
471014,汇添富理财14天债券B,0.34%,1.06%,1.75%,2.62%,9.33%,18.22%
470888,汇添富香港混合(QDII),3.21%,2.81%,6.84%,16.32%,5.78%,9.14%
471030,汇添富理财30天债券B,0.32%,1.03%,1.96%,3.46%,12.62%,23.43%
481004,工银稳健成长混合A,-0.57%,-10.86%,-14.90%,-14.77%,-4.08%,60.11%
472007,汇添富理财7天债券B,0.34%,1.06%,2.04%,3.58%,12.90%,19.26%
481001,工银核心价值混合A,4.83%,1.62%,-0.79%,7.89%,46.22%,511.75%
481008,工银大盘蓝筹混合,5.62%,7.30%,8.93%,17.76%,77.44%,76.62%
471060,汇添富理财60天债券B,0.37%,1.08%,2.04%,3.49%,13.15%,24.14%
481006,工银红利混合,4.02%,-1.23%,-0.96%,0.57%,23.36%,-17.61%
481009,工银沪深300,6.52%,4.33%,2.59%,14.75%,70.88%,54.72%
481010,工银中小盘混合,-3.02%,-10.54%,-13.14%,-13.59%,57.23%,31.60%
481013,工银消费服务混合,6.89%,7.23%,9.17%,17.59%,86.44%,69.10%
481012,工银深证红利联接,9.47%,9.31%,10.01%,23.24%,106.29%,34.40%
481015,工银主题策略混合,0.92%,-1.16%,-5.60%,-4.30%,49.92%,87.10%
482002,工银货币,0.32%,0.93%,1.77%,3.04%,10.97%,43.60%
483003,工银精选平衡混合,0.50%,-3.54%,-6.21%,-5.27%,38.59%,82.92%
481017,工银量化策略混合,3.57%,1.78%,1.37%,9.51%,107.02%,100.40%
485005,工银增强收益债券B,0.27%,-1.81%,-3.20%,-0.42%,26.90%,96.83%
485014,工银添颐债券B,0.41%,0.26%,-1.37%,0.41%,53.68%,94.10%
485011,工银双利债券B,0.61%,-0.97%,-1.85%,0.67%,35.37%,64.20%
485018,工银7天理财债券B,0.27%,0.81%,1.55%,3.00%,11.86%,21.55%
485019,工银信用纯债债券B,0.00%,-0.72%,-2.48%,-1.36%,10.96%,13.73%
485020,工银14天理财债券发起B,0.23%,0.65%,1.28%,2.75%,12.24%,21.37%
485022,工银60天理财债券B,0.26%,0.82%,1.67%,3.21%,13.44%,21.20%
485007,工银信用添利债券B,0.19%,-1.78%,-6.89%,-6.67%,27.90%,76.12%
485107,工银信用添利债券A,0.22%,-1.67%,-6.70%,-6.35%,29.28%,82.57%
485105,工银增强收益债券A,0.31%,-1.70%,-2.99%,-0.13%,28.25%,104.77%
485111,工银双利债券A,0.66%,-0.88%,-1.63%,1.08%,36.98%,68.90%
485114,工银添颐债券A,0.40%,0.35%,-1.12%,0.95%,56.99%,102.20%
485118,工银7天理财债券A,0.24%,0.74%,1.40%,2.70%,10.89%,19.88%
485119,工银信用纯债债券A,0.00%,-0.71%,-2.36%,-0.91%,12.45%,15.94%
485122,工银60天理财债券A,0.23%,0.75%,1.53%,2.91%,12.46%,19.68%
486001,工银全球配置,3.69%,8.40%,16.19%,24.10%,45.87%,66.13%
486002,工银全球精选,1.84%,5.72%,12.61%,16.62%,44.51%,83.10%
500058,基金银丰,0.00%,-0.98%,-5.62%,-7.78%,41.63%,372.33%
487016,工银保本混合A,10.80%,0.54%,0.82%,0.18%,1.00%,19.39%
485120,工银14天理财债券发起A,0.21%,0.58%,1.14%,2.45%,11.27%,19.75%
487021,工银优质精选混合,3.15%,-0.21%,0.00%,1.59%,35.58%,41.00%
501000,国金鑫新灵活配置(LOF),6.36%,6.04%,5.31%,5.52%,--,7.10%
501002,长信中证能源互联指数(LO,1.47%,-7.64%,-9.29%,-7.02%,--,-3.30%
501006,汇添富中证精准医疗指数C,-0.02%,-6.53%,-11.89%,-5.60%,--,-6.59%
501001,财通多策略精选混合(LOF),1.87%,0.00%,-1.33%,0.88%,--,3.70%
501005,汇添富中证精准医疗指数A,0.01%,-6.44%,-11.73%,-5.23%,--,-6.08%
501008,汇添富中证互联网医疗指数C,0.03%,-7.95%,--,--,--,-8.89%
501003,长信中证上海改革发展主题指,0.60%,--,--,--,--,0.60%
501009,汇添富中证生物科技指数A,3.62%,2.22%,--,--,--,2.58%
501011,汇添富中证中药指数(LOF,4.03%,5.07%,--,--,--,5.44%
501015,财通多策略升级混合,-1.63%,-9.63%,-9.37%,-3.78%,--,-3.30%
501007,汇添富中证互联网医疗指数A,0.08%,-7.85%,--,--,--,-8.73%
501012,汇添富中证中药指数(LOF)C,4.00%,5.02%,--,--,--,5.31%
501018,南方原油,-4.38%,-13.21%,-15.74%,--,--,-14.64%
501016,国泰中证申万证券行业指数,2.41%,--,--,--,--,2.45%
501010,汇添富中证生物科技指数C,3.59%,2.16%,--,--,--,2.44%
501022,银华鑫盛定增混合,-0.60%,-1.30%,-1.00%,--,--,-1.00%
501021,华宝兴业香港中国中小盘,1.96%,2.29%,10.94%,--,--,20.44%
501019,国泰国证航天军工指数,-4.19%,--,--,--,--,-16.97%
501025,鹏华香港银行指数(LOF),1.78%,2.93%,5.66%,--,--,7.48%
501017,国泰融丰定增灵活配置混合,-1.67%,-6.20%,-4.44%,-3.09%,--,-3.12%
501020,国泰中证国有企业改革指数,3.35%,--,--,--,--,1.33%
501028,财通多策略福瑞定开混合,-0.60%,-2.17%,-1.55%,--,--,-1.51%
501023,鹏华香港中小企业指数LOF,1.84%,0.80%,8.46%,--,--,8.81%
501031,汇添富中证环境治理指数C,-0.52%,-0.14%,--,--,--,0.61%
501029,华宝标普中国A股红利机会指数,5.09%,3.28%,--,--,--,3.87%
501033,银华惠安定期开放混合,-1.19%,--,--,--,--,-1.78%
501050,华夏上证50AH优选指数,6.19%,5.14%,5.35%,--,--,6.30%
501032,财通福盛定增定开混合,-1.00%,-1.77%,--,--,--,-1.69%
501026,财通多策略福享混合,-1.47%,-5.87%,-6.23%,--,--,-6.66%
501027,国泰融信定增灵活配置混合,1.03%,0.65%,--,--,--,0.65%
501035,创金鼎鑫睿选定开混合(LOF)
501103,建信金融债5-8年(LOF)
501100,博时安康定开债(LOF),-0.12%,-0.24%,--,--,--,-0.13%
501030,汇添富中证环境治理指数A,-0.58%,-0.27%,--,--,--,0.49%
501101,建信金融债1-3年(LOF
501105,建信金融债8-10年(LOF)
501300,海富通全球收益债券人民币,-0.92%,-0.30%,0.24%,--,--,0.06%
501102,建信金融债3-5年(LOF
502001,西部利得中证500等权重分级A,0.41%,1.25%,2.45%,4.96%,--,11.82%
501301,华宝兴业香港大盘,2.67%,--,--,--,--,2.48%
502000,西部利得中证500等权重分,-0.35%,-5.45%,-4.83%,3.68%,--,-41.06%
501302,南方恒生ETF联接
502004,易方达军工分级A,0.37%,1.10%,2.20%,4.56%,--,9.42%
502002,西部利得中证500等权重分级B,-1.20%,-12.04%,-12.12%,2.46%,--,-85.37%
502007,易方达国企改革指数分级A,0.37%,1.10%,2.20%,4.52%,--,9.97%
502006,易方达国企改革指数分级,3.46%,3.18%,5.87%,23.34%,--,-39.19%
502008,易方达国企改革指数分级B,6.90%,5.44%,9.99%,51.61%,--,-85.11%
502005,易方达军工分级B,-11.15%,-32.97%,-30.41%,-26.52%,--,-81.86%
502010,易方达证券公司分级,3.39%,-4.72%,-8.83%,-1.08%,--,-30.29%
502003,易方达军工分级,-5.11%,-17.55%,-15.44%,-12.09%,--,-41.03%
502013,长盛中证申万一带一路分级,2.21%,1.09%,0.48%,19.68%,--,-47.75%
502011,易方达证券公司分级A,0.37%,1.10%,2.20%,4.56%,--,9.42%
502015,长盛中证申万一带一路分级B,5.25%,0.94%,-2.58%,56.59%,--,-88.47%
502014,长盛中证申万一带一路分级A,0.39%,1.18%,2.50%,5.34%,--,11.60%
502017,长信中证一带一路指数分级A,0.29%,1.09%,2.20%,4.50%,--,8.40%
502016,长信中证一带一路主题指数分级,0.19%,-2.50%,-1.83%,13.50%,--,8.41%
502018,长信中证一带一路指数分级B,0.09%,-5.65%,-5.49%,24.00%,--,8.50%
502020,国金上证50分级,9.18%,8.54%,4.74%,19.54%,--,-23.90%
502021,国金上证50分级A,0.39%,1.19%,1.77%,4.26%,--,10.20%
502022,国金上证50分级B,15.93%,13.87%,6.05%,31.88%,--,-78.71%
502024,鹏华钢铁分级A,0.39%,1.17%,2.27%,4.69%,--,8.99%
502025,鹏华钢铁分级B,-1.81%,-17.19%,-15.07%,17.98%,--,-23.90%
502023,鹏华钢铁分级,-0.55%,-7.52%,-5.87%,9.74%,--,-7.49%
502027,鹏华新丝路分级A,0.39%,1.17%,2.27%,4.69%,--,8.99%
502028,鹏华新丝路分级B,-12.39%,-32.58%,-34.74%,-25.04%,--,-49.10%
502012,易方达证券公司分级B,6.22%,-9.33%,-16.76%,-5.52%,--,-74.49%
502026,鹏华新丝路分级,-4.22%,-13.16%,-13.84%,-7.55%,--,-20.49%
502030,中海中证高铁产业指数分级,-3.19%,-7.82%,-9.73%,1.87%,--,-33.42%
502031,中海中证高铁产业指数分级A,0.48%,1.26%,2.46%,5.12%,--,10.17%
502032,中海中证高铁产业指数分级B,-6.88%,-16.00%,-20.05%,-1.54%,--,-72.88%
502037,大成中证互联网金融指数分级A,0.46%,1.36%,2.74%,5.51%,--,11.38%
502038,大成中证互联网金融指数分级B,1.22%,-18.73%,-28.07%,-29.29%,--,-74.39%
502036,大成中证互联网金融指数分级,0.80%,-9.02%,-14.12%,-13.88%,--,-35.79%
502042,长盛上证50指数分级B,18.04%,14.14%,4.49%,40.00%,--,0.10%
502040,长盛上证50指数分级,8.45%,7.30%,3.47%,19.43%,--,5.10%
502041,长盛上证50指数分级A,0.39%,1.18%,2.50%,5.21%,--,9.95%
502048,易方达上证50指数分级,8.24%,6.99%,4.64%,20.53%,--,-20.12%
502053,长盛中证证券公司分级,3.08%,-6.02%,-11.60%,-6.21%,--,-3.30%
502050,易方达上证50指数分级B,14.46%,11.49%,6.29%,35.35%,--,-65.94%
502049,易方达上证50指数分级A,0.38%,1.12%,2.21%,4.51%,--,11.08%
502054,长盛中证证券公司分级A,0.39%,1.18%,2.50%,5.21%,--,9.95%
502056,广发医疗指数分级,-1.21%,-9.07%,-16.90%,-10.50%,--,-34.61%
502055,长盛中证证券公司分级B,6.53%,-13.47%,-24.22%,-16.62%,--,-15.20%
502058,广发医疗指数分级B,-3.00%,-18.37%,-31.57%,-23.41%,--,-73.49%
502057,广发医疗指数分级A,0.46%,1.36%,2.74%,5.52%,--,10.95%
505888,嘉实元和,0.08%,1.59%,1.69%,5.55%,--,18.76%
510010,交银上证180治理ETF,7.89%,6.04%,3.34%,19.80%,79.69%,17.22%
510030,华宝上证180价值ETF,9.40%,8.50%,6.15%,23.67%,102.55%,52.54%
510050,华夏上证50ETF,8.64%,7.25%,4.31%,20.18%,78.91%,267.06%
510020,博时上证超大盘ETF,6.86%,5.90%,4.05%,25.89%,77.02%,-6.29%
510060,工银上证央企50ETF,5.09%,4.02%,2.01%,19.56%,80.23%,8.20%
510080,长盛全债指数强债,0.37%,0.53%,0.34%,1.38%,34.36%,218.80%
510070,鹏华上证民企50ETF,3.81%,0.25%,-1.33%,8.13%,56.91%,40.14%
510081,长盛动态精选,1.02%,-0.93%,0.26%,4.44%,44.62%,429.24%
510090,建信上证责任ETF,9.65%,7.60%,4.23%,21.99%,88.17%,71.96%
510110,海富通上证周期ETF,8.60%,4.73%,1.03%,12.14%,69.76%,29.78%
510120,海富通上证非周期ETF,3.92%,3.47%,3.62%,18.41%,70.74%,19.47%
510130,易方达上证中盘ETF,3.10%,0.23%,1.62%,13.81%,72.15%,26.45%
510150,招商上证消费80ETF,8.00%,8.72%,9.98%,22.66%,74.96%,44.16%
510220,华泰柏瑞中小盘ETF,1.93%,-3.34%,-3.56%,5.94%,61.32%,7.14%
510170,国联安上证商品ETF,0.18%,-5.55%,-6.28%,6.37%,33.28%,-47.70%
510160,南方中证小康产业ETF,4.87%,3.35%,4.19%,29.28%,101.43%,43.68%
510210,富国上证综指ETF,3.35%,0.44%,-0.19%,11.90%,66.22%,23.61%
510180,华安上证180ETF,6.61%,4.38%,2.63%,16.74%,76.61%,233.02%
510190,华安上证龙头ETF,5.16%,4.31%,3.99%,16.55%,72.08%,32.74%
510230,国泰上证180金融ETF,9.70%,5.47%,1.72%,14.40%,87.25%,58.74%
510260,诺安上证新兴ETF,1.12%,-5.26%,-5.51%,1.50%,47.28%,8.10%
510270,中银上证国企100ETF,5.68%,3.21%,0.86%,15.09%,72.92%,23.69%
510280,华宝上证180成长ETF,9.75%,6.52%,2.77%,16.28%,72.19%,48.60%
510330,华夏沪深300ETF,7.03%,4.90%,2.94%,15.92%,80.17%,62.09%
510300,华泰柏瑞沪深300ETF,6.95%,4.68%,2.53%,14.95%,75.16%,42.78%
510310,易方达沪深300ETF,6.93%,4.82%,2.96%,15.82%,76.47%,50.07%
510290,南方上证380ETF,0.19%,-5.69%,-4.77%,4.80%,68.73%,50.81%
510360,广发沪深300ETF,6.92%,5.01%,3.29%,16.75%,--,11.22%
510420,景顺长城上证180ETF,2.16%,-2.00%,-2.65%,8.74%,64.02%,46.80%
510410,博时上证自然资源ETF,0.94%,-6.07%,-7.53%,4.03%,23.67%,-34.68%
510430,银华上证50等权ETF,5.02%,3.27%,0.64%,15.97%,64.51%,42.30%
510510,广发中证500ETF,-0.38%,-6.63%,-7.64%,0.48%,55.27%,65.72%
510560,国寿安保中证500ETF,-0.26%,-6.49%,-7.33%,0.39%,--,-42.08%
510580,易方达中证500ETF,0.07%,-10.38%,-11.68%,-5.77%,--,-7.78%
510440,中证500沪市ETF,-0.92%,-8.21%,-8.89%,0.29%,46.78%,73.20%
510660,上证医药卫生ETF,5.81%,7.25%,8.61%,22.80%,67.40%,67.20%
510630,上证主要消费ETF,6.11%,4.61%,8.52%,22.96%,89.35%,78.54%
510650,上证金融地产ETF,10.55%,6.90%,2.77%,14.23%,83.20%,59.11%
510680,万家上证50ETF,9.23%,8.45%,3.46%,14.20%,111.65%,97.30%
510520,诺安中证500ETF,-0.56%,-7.09%,-8.44%,-1.75%,63.21%,55.16%
510500,南方中证500ETF,-0.42%,-6.97%,-8.01%,-0.31%,65.35%,75.74%
510710,博时上证50ETF,8.89%,7.56%,4.53%,20.57%,--,-21.30%
510880,华泰柏瑞上证红利ETF,6.46%,5.90%,5.41%,24.64%,92.49%,129.28%
510900,易方达恒生ETF,3.02%,2.83%,5.12%,23.60%,19.34%,15.03%
511650,华夏快线交易型货币,0.31%,0.89%,--,--,--,1.53%
511210,博时上证企债30ETF,-0.73%,-1.51%,-2.49%,-1.33%,11.12%,13.98%
511600,华安日日鑫货币H,0.33%,0.97%,1.74%,--,--,2.31%
510810,汇添富中证上海国企ETF,4.62%,-0.21%,-1.45%,--,--,-0.30%
511010,国泰上证5年期国债ETF,-0.14%,-1.63%,-2.16%,-1.10%,9.78%,10.78%
511660,建信现金添益货币H,0.33%,0.96%,1.80%,--,--,2.46%
511230,海富通上证周期产业债ETF,0.13%,-0.06%,--,--,--,0.14%
511220,海富通上证可质押城投债ETF,-0.14%,-0.28%,-0.92%,0.61%,--,10.37%
511680,安信保证金交易型货币,0.23%,0.77%,1.36%,--,--,1.89%
511690,大成添益交易型货币E,0.32%,0.94%,1.79%,--,--,2.22%
511770,金鹰增益货币E,0.33%,--,--,--,--,0.86%
511800,易方达货币E,0.28%,0.85%,1.57%,2.83%,--,7.56%
511700,平安大华交易型货币E,0.31%,0.85%,1.66%,--,--,2.14%
511810,南方理财金交易型货币H,0.31%,0.93%,1.71%,2.98%,--,7.81%
511830,华泰柏瑞交易货币A,0.31%,0.97%,1.80%,3.07%,--,5.46%
511820,鹏华添利交易型货币B,0.31%,0.92%,1.62%,2.87%,--,3.65%
511850,招商财富宝交易型货币E,0.34%,1.06%,2.05%,--,--,3.14%
511760,德邦现金宝E,0.12%,0.41%,0.78%,--,--,0.80%
511880,银华日利A,0.32%,0.91%,1.57%,2.84%,9.85%,15.72%
511860,博时保证金实时交易型货币,0.27%,0.79%,1.40%,2.65%,--,7.11%
511910,融通易支付货币E,0.22%,0.65%,1.15%,--,--,2.26%
511920,广发货币E,0.29%,0.83%,1.47%,2.63%,--,3.26%
511890,景顺长城交易型货币,0.16%,0.58%,1.32%,2.53%,--,4.40%
511900,富国收益宝交易型货币H,0.30%,0.82%,1.41%,2.63%,--,3.96%
511960,嘉实快线货币H,0.33%,0.99%,1.86%,3.13%,--,4.17%
511990,华宝兴业现金添益A,0.31%,0.90%,1.68%,2.88%,9.56%,15.85%
511970,国寿安保货币E,0.30%,0.88%,1.58%,--,--,2.60%
511950,广发添利交易型货币,0.18%,0.55%,1.15%,--,--,1.26%
511980,汇添富添富通货币E,0.30%,0.83%,1.51%,2.75%,--,4.46%
511930,中融日日盈交易型货币,0.29%,0.91%,1.68%,3.04%,--,4.27%
512000,华宝兴业中证全指证券ETF,3.61%,-4.67%,-8.96%,--,--,-6.26%
512010,易方达沪深300医药ETF,8.57%,14.20%,15.39%,33.12%,83.16%,52.99%
512070,易方达沪深300非银ETF,10.34%,6.11%,0.91%,12.78%,--,79.35%
512100,南方中证1000ETF,-2.86%,-12.35%,-14.89%,--,--,-15.78%
512120,华安中证细分医药ETF,6.06%,7.55%,6.92%,18.42%,58.97%,45.30%
512200,南方中证房地产ETF
512230,景顺长城中证医药卫生ETF,4.77%,3.98%,2.57%,12.51%,--,34.70%
512210,景顺中证800食品饮料ET,9.61%,9.44%,13.31%,24.19%,--,64.53%
512220,景顺中证TMT150ETF,2.59%,-2.53%,-6.71%,-5.90%,--,34.67%
512310,南方中证500工业ETF,-1.29%,-6.36%,-4.52%,9.51%,--,-32.75%
512340,南方中证500原材料ETF,-1.93%,-9.37%,-6.52%,9.60%,--,-21.67%
512300,中证500医药卫生ETF,1.09%,-5.02%,-6.97%,4.13%,--,17.24%
512400,南方中证申万有色金属ETF
512330,南方中证500信息技术ET,-1.05%,-7.57%,-8.35%,-9.86%,--,-22.50%
512560,易方达中证军工ETF
512500,华夏中证500ETF,-0.33%,-6.72%,-7.83%,-0.13%,--,-36.53%
512510,华泰柏瑞中证500ETF,-0.37%,-5.97%,-6.13%,3.16%,--,-38.17%
512600,嘉实中证主要消费ETF,9.35%,8.75%,12.88%,24.79%,--,76.04%
512570,易方达中证全指证券ETF
512580,广发中证环保ETF,-0.95%,-3.00%,--,--,--,-2.14%
512550,嘉实富时中国A50ETF
512610,嘉实中证医药卫生ETF,4.72%,3.82%,2.21%,12.03%,--,47.13%
512660,国泰中证军工ETF,-5.30%,-17.53%,-13.82%,--,--,-13.79%
512640,嘉实中证金融地产ETF,8.38%,2.92%,-1.80%,9.36%,--,72.43%
512800,华宝兴业中证银行ETF
512680,广发中证军工ETF,-5.09%,-17.46%,-15.04%,--,--,-15.87%
512700,南方中证银行ETF
512810,华宝兴业中证军工ETF,-4.88%,-15.73%,-12.20%,--,--,-16.35%
512880,国泰中证全指证券公司ETF,3.49%,-5.13%,-8.62%,--,--,-1.06%
512900,南方中证全指证券ETF,3.39%,--,--,--,--,-5.19%
512990,MSCI中国A股ETF,4.76%,1.67%,1.34%,14.55%,--,4.62%
513030,华安德国30(DAX)ETF,0.81%,10.27%,15.51%,23.43%,--,11.70%
513050,易方达中概互联50ETF,9.97%,21.00%,--,--,--,30.03%
513100,国泰纳斯达克100ETF,2.49%,7.91%,19.04%,33.48%,67.54%,110.10%
513660,华夏沪港通恒生ETF,3.18%,8.67%,12.53%,29.89%,--,20.63%
513600,南方恒生ETF,3.19%,8.57%,12.31%,27.00%,--,21.38%
518800,国泰黄金ETF,1.63%,2.76%,5.04%,5.64%,11.85%,5.14%
519002,华安安信消费混合,2.31%,-2.69%,-8.59%,0.19%,76.08%,55.30%
518880,华安黄金易ETF,1.64%,2.76%,4.99%,5.52%,10.80%,5.60%
519003,海富通收益增长,1.89%,-2.80%,-2.02%,8.12%,47.50%,225.25%
519007,海富通强化回报,0.00%,-5.87%,-10.02%,-3.58%,24.83%,111.91%
519011,海富通精选,1.02%,-1.97%,-1.97%,5.23%,36.01%,466.55%
519008,汇添富优势精选,6.98%,8.36%,4.27%,8.74%,79.07%,871.04%
519005,海富通股票混合,2.55%,3.61%,0.50%,-1.47%,5.79%,159.15%
519018,汇添富均衡增长混合,5.20%,4.39%,0.30%,0.97%,58.92%,257.10%
519013,海富通风格优势混合,1.70%,-1.78%,-3.50%,-4.02%,-13.82%,71.53%
519019,大成景阳领先混合,5.84%,7.90%,7.80%,18.75%,94.56%,21.74%
519015,海富通精选二号,1.18%,-1.04%,-1.71%,6.04%,35.65%,42.51%
519020,国泰金泰平衡混合A,0.57%,-4.13%,-3.99%,-0.65%,18.10%,15.15%
519017,大成积极成长混合,3.51%,4.57%,4.04%,16.76%,124.16%,153.99%
519021,国泰金鼎价值,5.57%,2.12%,1.53%,9.48%,57.57%,87.60%
519023,海富通稳健添利债券C,0.08%,0.16%,-0.87%,0.40%,13.64%,35.95%
519001,银华价值优选混合,4.15%,1.10%,-2.63%,-1.31%,67.04%,666.77%
519024,海富通稳健添利债A,0.16%,0.24%,-0.62%,0.79%,14.72%,34.54%
519026,海富通中小盘混合,3.02%,-2.18%,-4.69%,-2.40%,-14.94%,-14.60%
519025,海富通领先成长混合,3.15%,0.83%,0.08%,4.57%,35.12%,37.83%
519027,海富通上证周期联接,8.03%,4.28%,0.53%,10.32%,63.90%,14.40%
519030,海富通稳固债券,-0.45%,-3.18%,-5.44%,-1.99%,27.74%,46.13%
519029,华夏平稳增长,-0.23%,-3.49%,-6.03%,-2.28%,20.04%,226.70%
519034,海富通中证内地低碳指数,1.03%,0.68%,1.59%,6.66%,35.14%,47.30%
519032,海富通上证非周期联接,3.47%,3.00%,2.90%,15.83%,59.05%,13.40%
519033,海富通国策导向混合,2.09%,-0.09%,-3.77%,-5.71%,34.38%,71.20%
519050,海富通养老收益混合A,0.96%,1.36%,2.52%,4.48%,50.90%,42.30%
519039,长盛同德主题混合,1.49%,-1.37%,-0.81%,2.83%,76.67%,42.54%
519055,海富通双利债券,-0.33%,-1.51%,-3.08%,-2.78%,18.05%,27.84%
519035,富国天博创新主题混合,4.05%,3.32%,0.31%,0.22%,69.80%,67.09%
519056,海富通内需热点混合,6.56%,3.88%,2.27%,3.44%,1.95%,-0.90%
519057,海富通双福分级债券A
519058,海富通双福分级债券B,0.12%,-3.34%,-11.56%,-18.98%,16.88%,16.07%
519060,海富通纯债债券C,0.00%,-0.12%,-0.06%,2.89%,117.64%,118.30%
519059,海富通双福分级债券,0.27%,-2.01%,-8.20%,-11.01%,21.83%,21.95%
519061,海富通纯债债券A,0.06%,0.00%,0.18%,3.31%,119.83%,121.15%
519062,海富通阿尔法对冲,-0.98%,-1.22%,-0.57%,1.00%,--,21.60%
519066,汇添富蓝筹稳健,8.04%,15.27%,14.72%,25.42%,142.15%,268.11%
519068,汇添富成长焦点混合,8.63%,14.73%,14.92%,23.56%,144.61%,246.52%
519069,汇添富价值精选混合,6.40%,6.40%,7.88%,20.74%,150.03%,363.46%
519078,汇添富增强收益债券A,-0.25%,-1.30%,-2.64%,-0.08%,19.14%,60.54%
519087,新华优选分红混合,-0.62%,-6.85%,-6.38%,-4.57%,37.86%,412.35%
519089,新华优选成长混合,-0.79%,-8.56%,-7.58%,-10.85%,32.38%,173.68%
519091,新华泛资源优势混合,0.04%,1.65%,11.27%,34.67%,124.57%,145.90%
519093,新华钻石品质企业混合,-0.40%,-7.63%,-10.05%,-5.59%,61.60%,75.50%
519097,新华中小市值优选混合,-2.36%,-12.11%,-12.66%,-7.06%,82.99%,101.11%
519099,新华灵活主题混合,-0.58%,-9.25%,-11.51%,-4.05%,46.66%,61.33%
519100,长盛中证100,9.10%,8.26%,6.03%,21.79%,84.06%,83.78%
519095,新华行业周期轮换混合,-3.29%,-11.48%,-6.89%,-1.27%,58.87%,128.78%
519110,浦银安盛价值成长混合A,-3.21%,-5.96%,-11.08%,-6.58%,54.47%,55.09%
519113,浦银精致生活,1.77%,-6.65%,-12.18%,-10.08%,72.10%,93.79%
519112,浦银收益C,0.46%,0.46%,-0.72%,0.86%,25.18%,54.23%
519115,浦银安盛红利精选混合,0.61%,-4.45%,-5.49%,-2.82%,48.84%,48.10%
519111,浦银安盛优化收益债券A,0.51%,0.57%,-0.51%,1.29%,26.81%,59.02%
519119,浦银幸福B,-0.40%,-0.90%,-1.98%,0.37%,19.72%,30.11%
519116,浦银沪深300增强,7.12%,6.51%,5.82%,22.34%,90.82%,30.90%
519120,浦银战略新兴产业混合,1.69%,-7.25%,-11.97%,-10.58%,82.07%,116.30%
519122,浦银6个月定期开放债券C,0.48%,0.29%,-0.53%,1.71%,18.88%,16.51%
519117,浦银安盛基本面400指数,-0.13%,-5.00%,-5.06%,5.70%,61.72%,53.80%
519123,浦银季季添利定开债券A,0.16%,0.00%,-0.86%,2.01%,22.67%,26.60%
519124,浦银季季添利定开债券C,0.16%,-0.08%,-1.03%,1.63%,21.50%,24.90%
519125,浦银安盛消费升级混合A,1.79%,-5.56%,-9.60%,-3.65%,38.39%,47.80%
519127,浦银安盛盛世精选混合A,0.57%,0.36%,1.45%,4.71%,--,40.20%
519126,浦银安盛新经济结构混合,3.24%,-6.18%,-6.04%,1.06%,33.57%,33.70%
519128,浦银安盛月月盈定期支付债券A,0.19%,-0.18%,-2.35%,-0.18%,--,8.20%
519130,海富通新内需混合A,1.11%,0.48%,0.97%,4.23%,--,45.40%
519129,浦银安盛月月盈定期支付债券,0.19%,-0.28%,-2.55%,-0.56%,--,7.20%
519132,海富通东财大数据混合,1.82%,-5.09%,-11.63%,-6.22%,--,-5.00%
519131,海富通季季增利理财债券,0.29%,0.92%,--,--,--,1.29%
519133,海富通改革驱动混合,2.69%,-2.21%,-1.43%,10.38%,--,10.60%
519134,海富通富祥混合,-0.61%,-1.72%,-2.81%,--,--,-3.00%
519135,海富通瑞益债券,24.87%,23.75%,24.12%,--,--,24.00%
519136,海富通瑞丰一年定开债,-0.22%,-0.34%,-2.19%,--,--,-0.92%
519137,海富通瑞福一年定开债券
519118,浦银幸福A,-0.50%,-0.80%,-1.79%,0.75%,20.89%,32.26%
519138,海富通瑞祥一年定开债券
519139,海富通沪港深灵活配置混合,5.21%,6.43%,7.31%,--,--,7.21%
519121,浦银6个月定期开放债券A,0.58%,0.38%,-0.43%,2.09%,19.81%,17.77%
519150,新华优选消费混合,0.07%,-3.94%,-3.22%,3.47%,80.42%,156.38%
